id,id_eleve,id_matiere,note
12103,1512,6,19.5
12104,1512,7,5.0
12105,1512,8,14.0
12106,1513,1,6.5
12107,1513,2,18.0
12108,1513,3,10.0
12109,1513,4,7.5
12110,1513,5,4.0
12111,1513,6,5.0
12112,1513,7,14.0
12113,1513,10,2.0
12114,1513,11,1.5
12115,1514,1,9.5
12116,1514,2,10.5
12117,1514,3,1.5
12118,1514,4,0.5
12119,1514,5,13.0
12120,1514,6,7.0
12121,1514,7,13.0
12122,1514,8,16.0
12123,1514,10,2.5
12124,1515,1,6.0
12125,1515,2,4.5
12126,1515,3,9.5
12127,1515,4,10.5
12128,1515,5,6.0
12129,1515,6,11.0
12130,1515,7,13.5
12131,1515,8,4.5
12132,1516,1,3.0
12133,1516,2,7.5
12134,1516,3,6.0
12135,1516,4,10.5
12136,1516,5,16.5
12137,1516,6,5.5
12138,1516,7,19.5
12139,1516,8,15.5
12140,1517,1,12.0
12141,1517,2,3.0
12142,1517,3,17.0
12143,1517,4,2.5
12144,1517,5,14.5
12145,1517,6,15.0
12146,1517,7,16.0
12147,1518,1,17.0
12148,1518,2,16.0
12149,1518,3,6.0
12150,1518,4,13.5
12151,1518,5,14.0
12152,1518,6,19.5
12153,1518,7,17.5
12154,1518,8,9.5
12155,1519,1,15.5
12156,1519,2,7.0
12157,1519,3,15.5
12158,1519,4,1.5
12159,1519,5,11.0
12160,1519,6,12.0
12161,1519,7,8.0
12162,1519,8,17.5
12163,1520,1,10.0
12164,1520,2,15.5
12165,1520,3,9.5
12166,1520,4,3.5
12167,1520,5,11.5
12168,1520,6,3.0
12169,1520,7,14.0
12170,1520,8,16.0
12171,1521,1,17.0
12172,1521,2,12.0
12173,1521,3,10.0
12174,1521,4,12.5
12175,1521,5,4.0
12176,1521,6,4.5
12177,1521,7,0.5
12178,1521,8,13.0
12179,1522,1,7.5
12180,1522,2,1.0
12181,1522,3,10.0
12182,1522,4,12.0
12183,1522,5,14.5
12184,1522,6,4.5
12185,1522,7,14.5
12186,1522,8,10.5
12187,1522,10,1.5
12188,1523,1,6.5
12189,1523,2,3.5
12190,1523,3,7.5
12191,1523,4,17.0
12192,1523,5,1.0
12193,1523,6,16.0
12194,1523,7,7.5
12195,1523,8,18.0
12196,1523,10,11.5
12197,1524,1,14.5
12198,1524,2,6.0
12199,1524,3,17.0
12200,1524,4,3.5
12201,1524,5,11.5
12202,1524,6,6.5
12203,1524,7,4.5
12204,1525,1,15.5
12205,1525,2,6.5
12206,1525,3,13.5
12207,1525,4,10.5
12208,1525,5,9.5
12209,1525,6,9.0
12210,1525,7,19.5
12211,1526,1,19.5
12212,1526,2,16.0
12213,1526,3,13.0
12214,1526,4,9.0
12215,1526,5,2.5
12216,1526,6,5.5
12217,1526,7,10.5
12218,1526,8,6.5
12219,1527,1,20.0
12220,1527,2,3.0
12221,1527,3,3.0
12222,1527,4,3.5
12223,1527,5,4.0
12224,1527,6,4.5
12225,1527,7,8.0
12226,1527,8,10.0
12227,1528,1,1.5
12228,1528,2,15.5
12229,1528,3,7.5
12230,1528,4,10.5
12231,1528,5,12.0
12232,1528,6,3.0
12233,1528,7,11.0
12234,1528,8,18.5
12235,1529,1,9.0
12236,1529,2,15.5
12237,1529,3,9.5
12238,1529,4,5.5
12239,1529,5,1.0
12240,1529,6,3.5
12241,1529,7,6.5
12242,1529,8,19.0
12243,1529,12,10.5
12244,1530,1,5.0
12245,1530,2,19.0
12246,1530,3,18.5
12247,1530,4,17.5
12248,1530,5,2.5
12249,1530,6,15.0
12250,1530,7,2.5
12251,1531,1,6.0
12252,1531,2,16.5
12253,1531,3,9.5
12254,1531,4,5.0
12255,1531,5,15.0
12256,1531,6,12.0
12257,1531,7,18.5
12258,1531,8,15.5
12259,1532,1,17.5
12260,1532,2,14.0
12261,1532,3,13.0
12262,1532,4,20.0
12263,1532,5,11.0
12264,1532,6,16.5
12265,1532,7,9.0
12266,1532,8,17.5
12267,1533,1,15.5
12268,1533,2,13.5
12269,1533,3,1.5
12270,1533,4,4.5
12271,1533,5,14.0
12272,1533,6,5.0
12273,1533,7,11.0
12274,1533,8,10.0
12275,1534,1,10.5
12276,1534,2,15.5
12277,1534,3,13.0
12278,1534,4,8.0
12279,1534,5,6.5
12280,1534,6,0.5
12281,1534,7,8.5
12282,1535,1,11.0
12283,1535,2,7.0
12284,1535,3,18.5
12285,1535,4,14.5
12286,1535,5,10.5
12287,1535,6,1.5
12288,1535,7,2.5
12289,1535,8,4.5
12290,1536,1,13.5
12291,1536,2,10.5
12292,1536,3,17.0
12293,1536,4,9.0
12294,1536,5,17.5
12295,1536,6,6.5
12296,1536,7,15.5
12297,1536,11,16.0
12298,1536,9,12.5
12299,1537,1,6.0
12300,1537,2,2.5
12301,1537,3,11.0
12302,1537,4,12.0
12303,1537,5,8.5
12304,1537,6,11.0
12305,1537,7,16.0
12306,1537,8,1.0
12307,1538,1,8.0
12308,1538,2,1.5
12309,1538,3,19.5
12310,1538,4,17.5
12311,1538,5,15.5
12312,1538,6,19.5
12313,1538,7,10.0
12314,1538,9,11.0
12315,1539,1,4.5
12316,1539,2,6.0
12317,1539,3,14.5
12318,1539,4,5.5
12319,1539,5,3.5
12320,1539,6,9.0
12321,1539,7,4.0
12322,1539,9,13.0
12323,1540,1,10.5
12324,1540,2,2.5
12325,1540,3,7.0
12326,1540,4,17.5
12327,1540,5,18.5
12328,1540,6,5.0
12329,1540,7,18.5
12330,1540,8,15.5
12331,1541,1,15.5
12332,1541,2,1.5
12333,1541,3,12.0
12334,1541,4,4.0
12335,1541,5,4.5
12336,1541,6,12.0
12337,1541,7,1.5
12338,1542,1,16.5
12339,1542,2,4.5
12340,1542,3,0.5
12341,1542,4,7.5
12342,1542,5,14.0
12343,1542,6,4.0
12344,1542,7,5.5
12345,1542,8,4.0
12346,1543,1,14.0
12347,1543,2,19.0
12348,1543,3,11.0
12349,1543,4,11.0
12350,1543,5,1.5
12351,1543,6,4.0
12352,1543,7,4.0
12353,1543,8,15.0
12354,1544,1,19.0
12355,1544,2,8.5
12356,1544,3,10.0
12357,1544,4,5.5
12358,1544,5,18.5
12359,1544,6,20.0
12360,1544,7,3.5
12361,1544,8,17.0
12362,1545,1,19.0
12363,1545,2,4.0
12364,1545,3,15.0
12365,1545,4,9.0
12366,1545,5,9.5
12367,1545,6,1.0
12368,1545,7,10.0
12369,1545,8,14.5
12370,1546,1,15.5
12371,1546,2,4.0
12372,1546,3,5.0
12373,1546,4,17.0
12374,1546,5,11.0
12375,1546,6,2.5
12376,1546,7,18.0
12377,1546,8,11.0
12378,1547,1,8.0
12379,1547,2,1.0
12380,1547,3,14.0
12381,1547,4,14.5
12382,1547,5,2.0
12383,1547,6,10.0
12384,1547,7,9.0
12385,1548,1,16.5
12386,1548,2,8.5
12387,1548,3,11.0
12388,1548,4,1.5
12389,1548,5,7.0
12390,1548,6,8.5
12391,1548,7,3.0
12392,1548,8,10.5
12393,1549,1,3.5
12394,1549,2,19.0
12395,1549,3,2.5
12396,1549,4,18.5
12397,1549,5,6.0
12398,1549,6,9.0
12399,1549,7,8.0
12400,1549,8,8.5
12401,1550,1,7.0
12402,1550,2,18.0
12403,1550,3,12.5
12404,1550,4,9.5
12405,1550,5,4.0
12406,1550,6,5.0
12407,1550,7,4.0
12408,1550,8,18.5
12409,1551,1,2.5
12410,1551,2,6.0
12411,1551,3,6.0
12412,1551,4,7.5
12413,1551,5,14.5
12414,1551,6,14.5
12415,1551,7,2.5
12416,1551,8,15.5
12417,1552,1,0.5
12418,1552,2,5.0
12419,1552,3,7.5
12420,1552,4,3.0
12421,1552,5,17.0
12422,1552,6,0.5
12423,1552,7,13.0
12424,1552,8,16.5
12425,1553,1,4.5
12426,1553,2,7.0
12427,1553,3,16.0
12428,1553,4,7.5
12429,1553,5,9.0
12430,1553,6,7.0
12431,1553,7,11.0
12432,1553,8,4.5
12433,1554,1,14.5
12434,1554,2,5.5
12435,1554,3,13.0
12436,1554,4,2.5
12437,1554,5,17.5
12438,1554,6,17.0
12439,1554,7,11.5
12440,1554,8,17.0
12441,1555,1,10.0
12442,1555,2,16.0
12443,1555,3,6.0
12444,1555,4,1.0
12445,1555,5,10.0
12446,1555,6,17.5
12447,1555,7,6.5
12448,1555,8,8.0
12449,1556,1,17.5
12450,1556,2,13.5
12451,1556,3,10.5
12452,1556,4,3.5
12453,1556,5,10.5
12454,1556,6,10.5
12455,1556,7,18.5
12456,1556,8,2.0
12457,1557,1,7.5
12458,1557,2,3.5
12459,1557,3,10.5
12460,1557,4,13.0
12461,1557,5,3.0
12462,1557,6,3.0
12463,1557,7,10.5
12464,1557,8,1.5
12465,1558,1,6.0
12466,1558,2,8.0
12467,1558,3,1.5
12468,1558,4,17.0
12469,1558,5,12.0
12470,1558,6,9.0
12471,1558,7,15.0
12472,1558,9,8.5
12473,1559,1,11.0
12474,1559,2,3.5
12475,1559,3,13.0
12476,1559,4,3.5
12477,1559,5,9.5
12478,1559,6,9.0
12479,1559,7,10.0
12480,1559,8,1.0
12481,1560,1,15.0
12482,1560,2,8.5
12483,1560,3,16.0
12484,1560,4,7.0
12485,1560,5,18.0
12486,1560,6,7.0
12487,1560,7,14.5
12488,1560,8,2.0
12489,1561,1,8.5
12490,1561,2,6.5
12491,1561,3,14.5
12492,1561,4,19.0
12493,1561,5,9.0
12494,1561,6,1.5
12495,1561,7,10.5
12496,1561,8,15.5
12497,1561,12,18.5
12498,1562,1,18.5
12499,1562,2,12.0
12500,1562,3,11.0
12501,1562,4,14.0
12502,1562,5,9.5
12503,1562,6,12.0
12504,1562,7,5.5
12505,1562,8,2.0
12506,1563,1,3.0
12507,1563,2,11.0
12508,1563,3,17.0
12509,1563,4,19.5
12510,1563,5,16.0
12511,1563,6,3.5
12512,1563,7,7.5
12513,1563,8,6.0
12514,1564,1,18.0
12515,1564,2,5.5
12516,1564,3,14.5
12517,1564,4,4.5
12518,1564,5,14.5
12519,1564,6,10.5
12520,1564,7,4.5
12521,1564,8,8.5
12522,1565,1,9.0
12523,1565,2,3.5
12524,1565,3,11.5
12525,1565,4,14.0
12526,1565,5,5.5
12527,1565,6,7.0
12528,1565,7,2.0
12529,1565,8,15.5
12530,1566,1,3.0
12531,1566,2,3.5
12532,1566,3,14.5
12533,1566,4,1.5
12534,1566,5,14.0
12535,1566,6,8.5
12536,1566,7,1.0
12537,1566,8,4.0
12538,1567,1,9.0
12539,1567,2,10.5
12540,1567,3,2.5
12541,1567,4,14.5
12542,1567,5,9.5
12543,1567,6,4.0
12544,1567,7,19.0
12545,1567,8,3.0
12546,1568,1,4.5
12547,1568,2,2.0
12548,1568,3,16.5
12549,1568,4,10.5
12550,1568,5,4.0
12551,1568,6,2.5
12552,1568,7,6.0
12553,1568,8,12.5
12554,1569,1,10.5
12555,1569,2,13.0
12556,1569,3,8.0
12557,1569,4,5.0
12558,1569,5,2.0
12559,1569,6,15.0
12560,1569,7,9.0
12561,1569,8,13.5
12562,1570,1,4.0
12563,1570,2,11.0
12564,1570,3,12.0
12565,1570,4,10.0
12566,1570,5,19.5
12567,1570,6,3.0
12568,1570,7,11.5
12569,1570,8,2.5
12570,1571,1,4.5
12571,1571,2,16.0
12572,1571,3,9.0
12573,1571,4,11.5
12574,1571,5,1.5
12575,1571,6,18.0
12576,1571,7,20.0
12577,1572,1,3.5
12578,1572,2,17.5
12579,1572,3,14.0
12580,1572,4,6.0
12581,1572,5,20.0
12582,1572,6,3.5
12583,1572,7,9.5
12584,1572,8,12.0
12585,1573,1,5.5
12586,1573,2,9.5
12587,1573,3,9.0
12588,1573,4,13.0
12589,1573,5,5.0
12590,1573,6,18.0
12591,1573,7,14.5
12592,1573,8,19.5
12593,1574,1,1.0
12594,1574,2,4.5
12595,1574,3,17.5
12596,1574,4,7.0
12597,1574,5,14.5
12598,1574,6,3.0
12599,1574,7,2.5
12600,1574,8,12.0
12601,1575,1,11.0
12602,1575,2,16.5
12603,1575,3,7.5
12604,1575,4,19.5
12605,1575,5,8.5
12606,1575,6,7.5
12607,1575,7,17.0
12608,1575,8,3.0
12609,1576,1,3.0
12610,1576,2,10.0
12611,1576,3,20.0
12612,1576,4,12.0
12613,1576,5,4.5
12614,1576,6,5.5
12615,1576,7,8.0
12616,1576,8,13.0
12617,1577,1,1.0
12618,1577,2,5.0
12619,1577,3,16.5
12620,1577,4,10.0
12621,1577,5,17.5
12622,1577,6,2.5
12623,1577,7,5.0
12624,1577,8,8.5
12625,1578,1,17.0
12626,1578,2,6.0
12627,1578,3,7.0
12628,1578,4,3.5
12629,1578,5,11.5
12630,1578,6,19.5
12631,1578,7,19.5
12632,1578,11,17.5
12633,1579,1,5.5
12634,1579,2,1.5
12635,1579,3,5.5
12636,1579,4,5.0
12637,1579,5,5.0
12638,1579,6,7.0
12639,1579,7,5.0
12640,1579,10,3.5
12641,1580,1,2.5
12642,1580,2,15.0
12643,1580,3,18.0
12644,1580,4,15.5
12645,1580,5,6.5
12646,1580,6,19.5
12647,1580,7,7.5
12648,1580,8,7.0
12649,1581,1,14.5
12650,1581,2,18.0
12651,1581,3,14.5
12652,1581,4,5.0
12653,1581,5,7.0
12654,1581,6,6.0
12655,1581,7,14.0
12656,1582,1,9.0
12657,1582,2,7.0
12658,1582,3,12.0
12659,1582,4,15.5
12660,1582,5,19.0
12661,1582,6,14.0
12662,1582,7,16.0
12663,1582,8,1.5
12664,1583,1,16.5
12665,1583,2,19.0
12666,1583,3,5.5
12667,1583,4,11.0
12668,1583,5,4.0
12669,1583,6,7.5
12670,1583,7,5.5
12671,1583,9,8.5
12672,1584,1,10.5
12673,1584,2,0.5
12674,1584,3,1.5
12675,1584,4,14.5
12676,1584,5,11.5
12677,1584,6,7.0
12678,1584,7,10.0
12679,1584,8,8.5
12680,1585,1,19.5
12681,1585,2,1.0
12682,1585,3,5.5
12683,1585,4,2.5
12684,1585,5,6.5
12685,1585,6,5.5
12686,1585,7,7.5
12687,1585,8,8.0
12688,1585,9,9.0
12689,1586,1,6.0
12690,1586,2,12.0
12691,1586,3,16.0
12692,1586,4,16.5
12693,1586,5,18.5
12694,1586,6,9.5
12695,1586,7,13.5
12696,1586,8,11.0
12697,1586,9,3.5
12698,1587,1,7.5
12699,1587,2,13.0
12700,1587,3,5.5
12701,1587,4,16.5
12702,1587,5,0.5
12703,1587,6,13.5
12704,1587,7,15.5
12705,1587,8,1.0
12706,1588,1,16.5
12707,1588,2,2.0
12708,1588,3,1.0
12709,1588,4,14.0
12710,1588,5,14.5
12711,1588,6,5.0
12712,1588,7,19.0
12713,1588,8,8.5
12714,1589,1,11.0
12715,1589,2,16.5
12716,1589,3,11.0
12717,1589,4,3.0
12718,1589,5,15.5
12719,1589,6,6.5
12720,1589,7,17.5
12721,1589,8,14.0
12722,1590,1,12.0
12723,1590,2,11.5
12724,1590,3,7.5
12725,1590,4,18.0
12726,1590,5,0.5
12727,1590,6,15.0
12728,1590,7,4.5
12729,1590,9,17.5
12730,1591,1,13.0
12731,1591,2,2.5
12732,1591,3,10.5
12733,1591,4,17.0
12734,1591,5,18.0
12735,1591,6,9.5
12736,1591,7,16.5
12737,1591,8,19.5
12738,1592,1,11.5
12739,1592,2,16.0
12740,1592,3,2.0
12741,1592,4,9.5
12742,1592,5,19.5
12743,1592,6,16.5
12744,1592,7,14.5
12745,1593,1,16.5
12746,1593,2,5.0
12747,1593,3,13.5
12748,1593,4,4.0
12749,1593,5,13.5
12750,1593,6,10.5
12751,1593,7,3.5
12752,1593,8,9.0
12753,1594,1,17.0
12754,1594,2,4.5
12755,1594,3,4.5
12756,1594,4,7.0
12757,1594,5,12.0
12758,1594,6,5.5
12759,1594,7,4.5
12760,1595,1,6.5
12761,1595,2,11.0
12762,1595,3,6.0
12763,1595,4,5.5
12764,1595,5,6.0
12765,1595,6,6.0
12766,1595,7,11.0
12767,1595,9,14.0
12768,1595,10,13.0
12769,1596,1,19.5
12770,1596,2,14.0
12771,1596,3,15.5
12772,1596,4,7.5
12773,1596,5,3.5
12774,1596,6,15.0
12775,1596,7,6.5
12776,1597,1,6.0
12777,1597,2,19.0
12778,1597,3,20.0
12779,1597,4,5.0
12780,1597,5,20.0
12781,1597,6,20.0
12782,1597,7,12.5
12783,1597,8,16.0
12784,1598,1,20.0
12785,1598,2,18.5
12786,1598,3,16.5
12787,1598,4,12.5
12788,1598,5,10.5
12789,1598,6,1.5
12790,1598,7,20.0
12791,1598,8,15.5
12792,1599,1,7.0
12793,1599,2,15.0
12794,1599,3,13.5
12795,1599,4,8.5
12796,1599,5,8.0
12797,1599,6,5.5
12798,1599,7,6.0
12799,1599,11,8.0
12800,1600,1,8.5
12801,1600,2,6.0
12802,1600,3,7.5
12803,1600,4,9.5
12804,1600,5,15.5
12805,1600,6,7.5
12806,1600,7,7.5
12807,1600,8,10.0
12808,1601,1,11.0
12809,1601,2,6.0
12810,1601,3,4.5
12811,1601,4,15.5
12812,1601,5,1.5
12813,1601,6,10.5
12814,1601,7,18.0
12815,1602,1,14.5
12816,1602,2,14.5
12817,1602,3,16.0
12818,1602,4,16.5
12819,1602,5,10.0
12820,1602,6,20.0
12821,1602,7,5.5
12822,1602,8,16.5
12823,1603,1,16.0
12824,1603,2,1.5
12825,1603,3,19.5
12826,1603,4,16.0
12827,1603,5,7.0
12828,1603,6,19.0
12829,1603,7,13.5
12830,1603,9,18.0
12831,1604,1,18.0
12832,1604,2,3.5
12833,1604,3,14.0
12834,1604,4,12.0
12835,1604,5,4.0
12836,1604,6,7.5
12837,1604,7,3.5
12838,1604,9,11.5
12839,1605,1,0.5
12840,1605,2,9.0
12841,1605,3,11.5
12842,1605,4,6.5
12843,1605,5,10.5
12844,1605,6,19.0
12845,1605,7,6.0
12846,1605,9,1.5
12847,1606,1,2.0
12848,1606,2,18.0
12849,1606,3,19.0
12850,1606,4,9.5
12851,1606,5,5.5
12852,1606,6,7.0
12853,1606,7,13.5
12854,1606,8,7.5
12855,1606,9,2.5
12856,1607,1,5.0
12857,1607,2,6.0
12858,1607,3,7.0
12859,1607,4,13.5
12860,1607,5,19.0
12861,1607,6,9.0
12862,1607,7,15.0
12863,1607,8,2.0
12864,1608,1,9.5
12865,1608,2,19.0
12866,1608,3,16.5
12867,1608,4,14.0
12868,1608,5,17.0
12869,1608,6,7.5
12870,1608,7,3.0
12871,1608,8,12.5
12872,1609,1,12.5
12873,1609,2,17.5
12874,1609,3,8.0
12875,1609,4,19.0
12876,1609,5,6.0
12877,1609,6,0.5
12878,1609,7,8.0
12879,1610,1,4.0
12880,1610,2,3.0
12881,1610,3,2.0
12882,1610,4,18.5
12883,1610,5,17.5
12884,1610,6,1.5
12885,1610,7,3.5
12886,1610,8,7.5
12887,1611,1,16.5
12888,1611,2,4.0
12889,1611,3,5.0
12890,1611,4,16.5
12891,1611,5,14.5
12892,1611,6,15.0
12893,1611,7,20.0
12894,1611,8,20.0
12895,1611,9,17.5
12896,1612,1,17.5
12897,1612,2,12.0
12898,1612,3,17.0
12899,1612,4,9.5
12900,1612,5,7.0
12901,1612,6,9.0
12902,1612,7,9.5
12903,1612,8,18.0
12904,1612,10,16.0
12905,1613,1,17.0
12906,1613,2,6.0
12907,1613,3,19.5
12908,1613,4,6.0
12909,1613,5,2.5
12910,1613,6,14.0
12911,1613,7,8.0
12912,1613,9,9.0
12913,1614,1,5.0
12914,1614,2,13.0
12915,1614,3,15.0
12916,1614,4,15.5
12917,1614,5,2.5
12918,1614,6,4.0
12919,1614,7,10.5
12920,1614,8,15.0
12921,1615,1,3.5
12922,1615,2,12.5
12923,1615,3,7.0
12924,1615,4,16.5
12925,1615,5,8.0
12926,1615,6,12.0
12927,1615,7,16.0
12928,1616,1,4.0
12929,1616,2,12.5
12930,1616,3,1.0
12931,1616,4,6.5
12932,1616,5,8.0
12933,1616,6,3.5
12934,1616,7,1.0
12935,1616,8,6.5
12936,1617,1,18.5
12937,1617,2,13.0
12938,1617,3,3.0
12939,1617,4,19.5
12940,1617,5,6.5
12941,1617,6,12.0
12942,1617,7,12.5
12943,1617,8,10.0
12944,1617,12,1.5
12945,1618,1,5.0
12946,1618,2,12.0
12947,1618,3,1.0
12948,1618,4,14.5
12949,1618,5,11.0
12950,1618,6,12.0
12951,1618,7,11.0
12952,1618,8,14.5
12953,1619,1,17.5
12954,1619,2,11.5
12955,1619,3,3.5
12956,1619,4,2.5
12957,1619,5,4.0
12958,1619,6,16.0
12959,1619,7,7.5
12960,1619,12,1.5
12961,1620,1,5.5
12962,1620,2,17.0
12963,1620,3,10.5
12964,1620,4,7.5
12965,1620,5,16.5
12966,1620,6,13.0
12967,1620,7,17.5
12968,1620,9,7.5
12969,1621,1,4.0
12970,1621,2,11.5
12971,1621,3,1.5
12972,1621,4,3.5
12973,1621,5,16.0
12974,1621,6,20.0
12975,1621,7,19.5
12976,1621,8,6.5
12977,1622,1,10.5
12978,1622,2,2.5
12979,1622,3,6.5
12980,1622,4,7.0
12981,1622,5,4.0
12982,1622,6,19.0
12983,1622,7,10.5
12984,1622,9,6.0
12985,1623,1,16.0
12986,1623,2,12.5
12987,1623,3,9.5
12988,1623,4,4.0
12989,1623,5,15.5
12990,1623,6,13.5
12991,1623,7,9.5
12992,1623,8,5.5
12993,1624,1,15.0
12994,1624,2,5.0
12995,1624,3,16.5
12996,1624,4,17.0
12997,1624,5,17.0
12998,1624,6,16.5
12999,1624,7,7.5
13000,1624,8,13.0
13001,1625,1,8.5
13002,1625,2,12.5
13003,1625,3,15.5
13004,1625,4,9.5
13005,1625,5,14.0
13006,1625,6,13.0
13007,1625,7,13.0
13008,1625,8,9.5
13009,1626,1,9.5
13010,1626,2,16.5
13011,1626,3,8.5
13012,1626,4,6.5
13013,1626,5,8.5
13014,1626,6,7.0
13015,1626,7,16.5
13016,1627,1,13.0
13017,1627,2,7.0
13018,1627,3,7.0
13019,1627,4,13.0
13020,1627,5,18.5
13021,1627,6,20.0
13022,1627,7,6.5
13023,1627,9,2.0
13024,1628,1,11.5
13025,1628,2,7.0
13026,1628,3,2.0
13027,1628,4,15.0
13028,1628,5,2.0
13029,1628,6,17.5
13030,1628,7,4.0
13031,1629,1,8.0
13032,1629,2,5.5
13033,1629,3,1.0
13034,1629,4,8.5
13035,1629,5,12.5
13036,1629,6,4.0
13037,1629,7,2.0
13038,1629,8,11.0
13039,1630,1,11.0
13040,1630,2,10.0
13041,1630,3,14.5
13042,1630,4,16.0
13043,1630,5,18.5
13044,1630,6,12.5
13045,1630,7,7.0
13046,1630,8,7.0
13047,1631,1,17.5
13048,1631,2,3.5
13049,1631,3,17.0
13050,1631,4,15.0
13051,1631,5,19.5
13052,1631,6,4.5
13053,1631,7,2.5
13054,1631,8,11.0
13055,1632,1,8.0
13056,1632,2,3.0
13057,1632,3,19.0
13058,1632,4,16.5
13059,1632,5,9.0
13060,1632,6,0.5
13061,1632,7,14.0
13062,1632,8,17.0
13063,1633,1,2.5
13064,1633,2,12.0
13065,1633,3,2.5
13066,1633,4,12.5
13067,1633,5,8.0
13068,1633,6,20.0
13069,1633,7,10.0
13070,1633,8,4.0
13071,1634,1,4.0
13072,1634,2,11.0
13073,1634,3,17.0
13074,1634,4,11.0
13075,1634,5,16.0
13076,1634,6,1.0
13077,1634,7,18.0
13078,1634,8,18.5
13079,1635,1,9.5
13080,1635,2,6.5
13081,1635,3,8.5
13082,1635,4,3.0
13083,1635,5,19.0
13084,1635,6,13.5
13085,1635,7,16.0
13086,1636,1,11.5
13087,1636,2,11.0
13088,1636,3,9.0
13089,1636,4,16.0
13090,1636,5,5.0
13091,1636,6,1.5
13092,1636,7,13.0
13093,1636,10,2.0
13094,1637,1,11.5
13095,1637,2,16.0
13096,1637,3,2.0
13097,1637,4,12.0
13098,1637,5,5.0
13099,1637,6,2.0
13100,1637,7,13.0
13101,1637,8,7.5
13102,1638,1,1.0
13103,1638,2,17.5
13104,1638,3,6.5
13105,1638,4,1.5
13106,1638,5,2.5
13107,1638,6,7.5
13108,1638,7,8.5
13109,1638,8,11.0
13110,1639,1,6.0
13111,1639,2,12.0
13112,1639,3,2.0
13113,1639,4,3.5
13114,1639,5,5.5
13115,1639,6,7.5
13116,1639,7,12.0
13117,1639,8,17.0
13118,1640,1,13.0
13119,1640,2,14.5
13120,1640,3,5.5
13121,1640,4,13.0
13122,1640,5,20.0
13123,1640,6,10.5
13124,1640,7,14.0
13125,1640,8,2.0
13126,1641,1,9.5
13127,1641,2,17.5
13128,1641,3,7.5
13129,1641,4,10.5
13130,1641,5,10.5
13131,1641,6,5.0
13132,1641,7,12.0
13133,1642,1,4.0
13134,1642,2,0.5
13135,1642,3,8.5
13136,1642,4,4.0
13137,1642,5,2.0
13138,1642,6,6.0
13139,1642,7,14.5
13140,1643,1,10.0
13141,1643,2,10.0
13142,1643,3,8.5
13143,1643,4,16.0
13144,1643,5,19.5
13145,1643,6,5.0
13146,1643,7,18.5
13147,1643,8,16.0
13148,1644,1,4.5
13149,1644,2,10.5
13150,1644,3,6.0
13151,1644,4,5.0
13152,1644,5,15.0
13153,1644,6,19.5
13154,1644,7,14.5
13155,1644,9,14.5
13156,1645,1,18.0
13157,1645,2,9.0
13158,1645,3,19.5
13159,1645,4,18.0
13160,1645,5,9.5
13161,1645,6,1.0
13162,1645,7,14.5
13163,1645,8,6.0
13164,1645,10,14.5
13165,1646,1,18.5
13166,1646,2,11.5
13167,1646,3,9.5
13168,1646,4,15.0
13169,1646,5,13.5
13170,1646,6,17.5
13171,1646,7,19.5
13172,1646,8,18.5
13173,1647,1,8.5
13174,1647,2,3.0
13175,1647,3,2.5
13176,1647,4,6.0
13177,1647,5,17.0
13178,1647,6,11.5
13179,1647,7,7.5
13180,1647,8,2.0
13181,1648,1,12.5
13182,1648,2,6.0
13183,1648,3,12.0
13184,1648,4,18.0
13185,1648,5,10.5
13186,1648,6,14.5
13187,1648,7,5.0
13188,1648,8,1.5
13189,1649,1,19.5
13190,1649,2,17.5
13191,1649,3,6.0
13192,1649,4,20.0
13193,1649,5,9.5
13194,1649,6,12.0
13195,1649,7,10.0
13196,1649,8,18.5
13197,1649,10,18.0
13198,1650,1,16.0
13199,1650,2,3.5
13200,1650,3,2.5
13201,1650,4,2.0
13202,1650,5,12.5
13203,1650,6,9.0
13204,1650,7,0.5
13205,1650,9,9.5
13206,1651,1,20.0
13207,1651,2,5.5
13208,1651,3,4.5
13209,1651,4,1.5
13210,1651,5,3.5
13211,1651,6,6.5
13212,1651,7,5.5
13213,1651,8,4.0
13214,1652,1,5.5
13215,1652,2,17.0
13216,1652,3,8.5
13217,1652,4,15.5
13218,1652,5,14.0
13219,1652,6,15.5
13220,1652,7,19.5
13221,1652,9,3.5
13222,1653,1,10.0
13223,1653,2,19.5
13224,1653,3,2.5
13225,1653,4,13.5
13226,1653,5,2.0
13227,1653,6,12.0
13228,1653,7,5.0
13229,1653,8,3.5
13230,1654,1,2.0
13231,1654,2,3.0
13232,1654,3,12.5
13233,1654,4,2.0
13234,1654,5,20.0
13235,1654,6,4.5
13236,1654,7,14.0
13237,1654,8,6.5
13238,1655,1,6.5
13239,1655,2,12.5
13240,1655,3,7.0
13241,1655,4,6.0
13242,1655,5,4.5
13243,1655,6,15.0
13244,1655,7,5.5
13245,1655,8,15.5
13246,1656,1,12.0
13247,1656,2,16.0
13248,1656,3,16.5
13249,1656,4,9.5
13250,1656,5,2.5
13251,1656,6,11.5
13252,1656,7,3.5
13253,1656,9,3.5
13254,1657,1,3.0
13255,1657,2,5.0
13256,1657,3,6.5
13257,1657,4,12.0
13258,1657,5,19.5
13259,1657,6,15.5
13260,1657,7,15.0
13261,1657,8,2.5
13262,1658,1,9.5
13263,1658,2,4.0
13264,1658,3,10.5
13265,1658,4,16.0
13266,1658,5,13.0
13267,1658,6,17.0
